path_id,system_id,start_site_id,end_site_id,start_geometry,end_geometry,delta_z_A,abs_delta_z_A,screening_energy_delta_eV,geometry_complexity_delta,transition_class,penetration_index,gap_index,priority_score
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_071,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_071,cn7_te4,cn7_te4,4.4742,4.4742,-0.241852,0.0,in_gap_or_open_channel_candidate,0.085074,0.810321,0.681875
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_072,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_072,cn7_te4,cn7_te4,5.3635,5.3635,-0.965179,0.0,in_gap_or_open_channel_candidate,0.124126,0.81124,0.667973
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_073,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_073,cn7_te4,cn7_te4,4.7292,4.7292,-0.085754,0.0,in_gap_or_open_channel_candidate,0.084352,0.816544,0.69547
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_074,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_074,cn7_te4,cn7_te4,4.0941,4.0941,-1.106689,0.0,in_gap_or_open_channel_candidate,0.106879,0.79068,0.631035
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_077,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_077,cn7_te4,cn7_te4,5.3865,5.3865,-0.982758,0.0,in_gap_or_open_channel_candidate,0.125099,0.811282,0.667668
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_078,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_078,cn7_te4,cn7_te4,6.9627,6.9627,-0.939453,0.0,in_gap_or_open_channel_candidate,0.150855,0.834639,0.707131
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_080,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_080,cn7_te4,cn7_te4,5.4167,5.4167,0.79126,0.0,in_gap_or_open_channel_candidate,0.11934,0.814855,0.677646
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_082,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_082,cn7_te4,cn7_te4,4.958,4.958,1.211395,0.0,in_gap_or_open_channel_candidate,0.125208,0.801376,0.646451
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_083,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_083,cn7_te4,cn7_te4,5.4581,5.4581,1.194733,0.0,in_gap_or_open_channel_candidate,0.133284,0.808835,0.659113
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_084,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_084,cn7_te4,cn7_te4,5.2454,5.2454,0.669647,0.0,in_gap_or_open_channel_candidate,0.112399,0.814388,0.679467
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_085,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_085,cn7_te4,cn7_te4,6.938,6.938,-0.952087,0.0,in_gap_or_open_channel_candidate,0.150844,0.834077,0.705934
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_087,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_087,cn7_te4,cn7_te4,5.44,5.44,0.843048,0.0,in_gap_or_open_channel_candidate,0.12144,0.814341,0.675694
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_088,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_088,cn7_te4,cn7_te4,6.9581,6.9581,-0.955658,0.0,in_gap_or_open_channel_candidate,0.151307,0.834307,0.706238
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_090,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_090,cn7_te4,cn7_te4,6.9253,6.9253,-0.948456,0.0,in_gap_or_open_channel_candidate,0.150506,0.833954,0.705809
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_092,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_092,cn7_te4,cn7_te4,5.1232,5.1232,1.203461,0.0,in_gap_or_open_channel_candidate,0.127796,0.80388,0.650752
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_093,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_093,cn7_te4,cn7_te4,5.3988,5.3988,-0.982819,0.0,in_gap_or_open_channel_candidate,0.125313,0.811457,0.667957
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_094,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_094,cn7_te4,cn7_te4,5.0234,5.0234,1.868011,0.0,in_gap_or_open_channel_candidate,0.147866,0.791551,0.616244
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_095,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_095,cn7_te4,cn7_te4,6.8484,6.8484,-0.924103,0.0,in_gap_or_open_channel_candidate,0.148381,0.833248,0.705163
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_096,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_096,cn7_te4,cn6_te3,7.7106,7.7106,1.472046,-0.15,in_gap_or_open_channel_candidate,0.256215,0.739153,0.655227
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_097,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_097,cn7_te4,cn6_te3,4.374,4.374,0.512756,-0.15,in_gap_or_open_channel_candidate,0.16723,0.70694,0.622522
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_098,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_098,cn7_te4,cn6_te3,6.9077,6.9077,-0.951202,-0.15,in_gap_or_open_channel_candidate,0.225292,0.736156,0.661384
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_100,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_100,cn7_te4,cn6_te3,5.1416,5.1416,3.199524,-0.15,in_gap_or_open_channel_candidate,0.268566,0.673918,0.51077
joshitha_sites::joshitha_sites::unique_007__to__joshitha_sites::joshitha_sites::unique_126,joshitha_sites,joshitha_sites::joshitha_sites::unique_007,joshitha_sites::joshitha_sites::unique_126,cn7_te4,cn6_te3,7.8882,7.8882,0.314453,-0.15,in_gap_or_open_channel_candidate,0.221319,0.760684,0.715426
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_010,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_010,cn7_te4,cn7_te4,-0.5092,0.5092,-0.003845,0.0,in_gap_or_open_channel_candidate,0.008906,0.757253,0.599386
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_016,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_016,cn7_te4,cn7_te4,-0.4755,0.4755,1.587463,0.0,in_gap_or_open_channel_candidate,0.060253,0.730805,0.521993
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_040,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_040,cn7_te4,cn7_te3,3.4962,3.4962,2.571838,0.0,in_gap_or_open_channel_candidate,0.144614,0.758068,0.545996
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_041,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_041,cn7_te4,cn7_te3,3.3363,3.3363,0.718567,0.0,in_gap_or_open_channel_candidate,0.081086,0.786156,0.631841
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_042,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_042,cn7_te4,cn7_te3,3.7359,3.7359,-1.829346,0.0,in_gap_or_open_channel_candidate,0.1244,0.773685,0.58759
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_043,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_043,cn7_te4,cn7_te3,3.0621,3.0621,-1.079742,0.0,in_gap_or_open_channel_candidate,0.088202,0.776294,0.607872
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_044,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_044,cn7_te4,cn7_te3,2.0016,2.0016,0.038361,0.0,in_gap_or_open_channel_candidate,0.035769,0.778131,0.633098
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_046,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_046,cn7_te4,cn7_te3,4.0059,4.0059,1.148224,0.0,in_gap_or_open_channel_candidate,0.10672,0.788732,0.626935
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_047,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_047,cn7_te4,cn7_te3,3.1813,3.1813,3.043945,0.0,in_gap_or_open_channel_candidate,0.154665,0.745803,0.515696
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_048,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_048,cn7_te4,cn7_te3,4.2801,4.2801,2.432526,0.0,in_gap_or_open_channel_candidate,0.153561,0.771615,0.571318
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_066,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_066,cn7_te4,cn10_te4,3.9581,3.9581,-1.106903,0.3,mixed_transition_candidate,0.254541,0.593723,0.54005
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_067,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_067,cn7_te4,cn10_te4,4.9671,4.9671,0.076813,0.3,in_gap_or_open_channel_candidate,0.238161,0.625109,0.613793
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_068,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_068,cn7_te4,cn10_te4,3.7564,3.7564,-1.830505,0.3,mixed_transition_candidate,0.274791,0.578961,0.50027
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_069,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_069,cn7_te4,cn10_te4,3.9153,3.9153,-0.204773,0.3,mixed_transition_candidate,0.224222,0.607899,0.582668
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_070,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_070,cn7_te4,cn6_te3,3.9282,3.9282,-0.282959,-0.15,in_gap_or_open_channel_candidate,0.152008,0.704302,0.623067
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_071,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_071,cn7_te4,cn7_te4,4.0752,4.0752,-0.963074,0.0,in_gap_or_open_channel_candidate,0.101844,0.792763,0.637533
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_072,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_072,cn7_te4,cn7_te4,4.9645,4.9645,-1.686401,0.0,in_gap_or_open_channel_candidate,0.140896,0.793682,0.623631
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_073,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_073,cn7_te4,cn7_te4,4.3302,4.3302,-0.806976,0.0,in_gap_or_open_channel_candidate,0.101122,0.798987,0.651128
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_074,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_074,cn7_te4,cn7_te4,3.6951,3.6951,-1.827911,0.0,in_gap_or_open_channel_candidate,0.123649,0.773123,0.586692
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_077,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_077,cn7_te4,cn7_te4,4.9875,4.9875,-1.70398,0.0,in_gap_or_open_channel_candidate,0.141869,0.793724,0.623326
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_078,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_078,cn7_te4,cn7_te4,6.5637,6.5637,-1.660675,0.0,in_gap_or_open_channel_candidate,0.167625,0.817081,0.662789
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_080,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_080,cn7_te4,cn7_te4,5.0177,5.0177,0.070038,0.0,in_gap_or_open_channel_candidate,0.088811,0.820947,0.70307
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_082,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_082,cn7_te4,cn7_te4,4.559,4.559,0.490173,0.0,in_gap_or_open_channel_candidate,0.094679,0.807468,0.671875
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_083,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_083,cn7_te4,cn7_te4,5.0591,5.0591,0.473511,0.0,in_gap_or_open_channel_candidate,0.102755,0.814927,0.684537
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_084,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_084,cn7_te4,cn7_te4,4.8464,4.8464,-0.051575,0.0,in_gap_or_open_channel_candidate,0.085252,0.818789,0.699902
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_085,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_085,cn7_te4,cn7_te4,6.539,6.539,-1.673309,0.0,in_gap_or_open_channel_candidate,0.167614,0.816519,0.661592
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_087,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_087,cn7_te4,cn7_te4,5.041,5.041,0.121826,0.0,in_gap_or_open_channel_candidate,0.090911,0.820433,0.701118
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_088,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_088,cn7_te4,cn7_te4,6.5591,6.5591,-1.67688,0.0,in_gap_or_open_channel_candidate,0.168077,0.81675,0.661896
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_090,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_090,cn7_te4,cn7_te4,6.5263,6.5263,-1.669678,0.0,in_gap_or_open_channel_candidate,0.167276,0.816396,0.661466
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_092,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_092,cn7_te4,cn7_te4,4.7242,4.7242,0.482239,0.0,in_gap_or_open_channel_candidate,0.097267,0.809972,0.676175
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_093,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_093,cn7_te4,cn7_te4,4.9998,4.9998,-1.704041,0.0,in_gap_or_open_channel_candidate,0.142083,0.7939,0.623615
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_094,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_094,cn7_te4,cn7_te4,4.6244,4.6244,1.146789,0.0,in_gap_or_open_channel_candidate,0.117337,0.797642,0.641667
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_095,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_095,cn7_te4,cn7_te4,6.4494,6.4494,-1.645325,0.0,in_gap_or_open_channel_candidate,0.165151,0.815691,0.660821
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_096,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_096,cn7_te4,cn6_te3,7.3116,7.3116,0.750824,-0.15,in_gap_or_open_channel_candidate,0.225686,0.745245,0.680651
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_097,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_097,cn7_te4,cn6_te3,3.975,3.975,-0.208466,-0.15,in_gap_or_open_channel_candidate,0.150372,0.706196,0.62778
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_098,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_098,cn7_te4,cn6_te3,6.5087,6.5087,-1.672424,-0.15,in_gap_or_open_channel_candidate,0.242062,0.718598,0.617041
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_099,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_099,cn7_te4,cn6_te3,7.9582,7.9582,1.337921,-0.15,in_gap_or_open_channel_candidate,0.256086,0.744909,0.667584
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_100,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_100,cn7_te4,cn6_te3,4.7426,4.7426,2.478302,-0.15,in_gap_or_open_channel_candidate,0.238037,0.68001,0.536194
joshitha_sites::joshitha_sites::unique_009__to__joshitha_sites::joshitha_sites::unique_126,joshitha_sites,joshitha_sites::joshitha_sites::unique_009,joshitha_sites::joshitha_sites::unique_126,cn7_te4,cn6_te3,7.4892,7.4892,-0.406769,-0.15,in_gap_or_open_channel_candidate,0.217466,0.753437,0.701502
joshitha_sites::joshitha_sites::unique_010__to__joshitha_sites::joshitha_sites::unique_015,joshitha_sites,joshitha_sites::joshitha_sites::unique_010,joshitha_sites::joshitha_sites::unique_015,cn7_te4,cn7_te4,0.668,0.668,1.723694,0.0,in_gap_or_open_channel_candidate,0.068039,0.731337,0.519968
joshitha_sites::joshitha_sites::unique_010__to__joshitha_sites::joshitha_sites::unique_017,joshitha_sites,joshitha_sites::joshitha_sites::unique_010,joshitha_sites::joshitha_sites::unique_017,cn7_te4,cn7_te4,0.5404,0.5404,0.335815,0.0,in_gap_or_open_channel_candidate,0.020329,0.752259,0.584069
joshitha_sites::joshitha_sites::unique_010__to__joshitha_sites::joshitha_sites::unique_040,joshitha_sites,joshitha_sites::joshitha_sites::unique_010,joshitha_sites::joshitha_sites::unique_040,cn7_te4,cn7_te3,4.0054,4.0054,2.575683,0.0,in_gap_or_open_channel_candidate,0.153519,0.765321,0.557882
