frame,energy_eV_raw
1251,-179545.46824016655
1252,-163370.3473040901
1253,-179288.40002558613
1254,-179665.26139882064
1255,-179673.86916158602
1256,-179657.30263196648
1257,-179471.24810496494
1258,-150050.35689160883
1259,-179337.02823025553
1260,-179665.26139882064
1261,-179673.7210503133
1262,-179658.41528119138
1263,-179531.5282235666
1264,-143863.7635683543
1265,-179009.5383909446
1266,-179665.26139882064
1267,-179673.73740424134
1268,-179658.4308509595
1269,-179323.77924746188
1270,-132543.13868379418
1271,-178952.3836421981
1272,-179665.26139882064
1273,-179673.85634211748
1274,-179657.67458679937
1275,-179431.00954672607
1276,-133189.44259695784
1277,-179131.619608361
1278,-179665.26139882064
1279,-179673.9804773702
1280,-179656.73726734795
1281,-179420.48221514936
1282,-156282.3373966853
1283,-179128.80367810858
1284,-179665.26139882064
1285,-179674.09524983793
1286,-179653.13476774338
1287,-179463.85136406193
1288,-163194.51902246496
1289,-179071.20405102638
1290,-179665.26139882064
1291,-179674.18519966432
1292,-179643.8940792291
1293,-179491.18286808883
1294,-169397.89319009666
1295,-178581.53048939115
1296,-179665.26139882064
1297,-179674.20546657417
1298,-179639.6828704848
1299,-179457.72682495476
1300,-173964.144438397
1301,-178783.36974294996
1302,-179665.26139882064
1303,-179674.16420789377
1304,-179641.8685492089
1305,-179436.0860487294
1306,-176691.8877703028
1307,-178908.07898236168
1308,-179665.26139882064
1309,-179674.17140571418
1310,-179646.5877228983
1311,-179535.94427479865
1312,-178175.20562810916
1313,-179196.38403310155
1314,-179665.26139882064
1315,-179674.1980130521
1316,-179645.9079710697
1317,-179508.21602314655
1318,-178859.28215552284
1319,-179174.47137303106
1320,-179665.26139882064
1321,-179674.06969109026
1322,-179644.7753035965
1323,-179517.82483214568
1324,-179279.2903352478
1325,-178395.7480727837
1326,-179665.26139882064
1327,-179674.1847026643
1328,-179627.32121874284
1329,-176102.8280658725
1330,-178658.72024750974
1331,-178349.70019530103
1332,-179665.26139882064
1333,-179674.16962077812
1334,-179609.0433329133
1335,-179391.42258054813
1336,-179032.16697582693
1337,-178960.79009552047
1338,-179665.26139882064
1339,-179673.99663983495
1340,-179601.56391249475
1341,-179360.48222990124
1342,-179161.1060984038
1343,-178584.66093882508
1344,-179665.26139882064
1345,-179673.6756012395
1346,-179591.83184179588
1347,-179541.28724414718
1348,-179029.53321172812
1349,-178642.04466950972
1350,-179665.26139882064
1351,-179673.4873139972
1352,-179582.5342689305
1353,-179472.5688666226
1354,-179068.153408163
1355,-179021.25495121293
1356,-179665.26139882064
1357,-179673.24659833216
1358,-179606.15054324546
1359,-179483.40508291946
1360,-179053.7025706627
1361,-179136.97143113083
1362,-179665.26139882064
1363,-179672.95825489375
1364,-179636.2044326775
1365,-179482.26457235633
1366,-178970.66102833152
1367,-178918.4775576714
1368,-179665.26139882064
1369,-179673.21780383785
1370,-179643.39868571417
1371,-179348.67379391377
1372,-178951.62562044547
1373,-179078.86894861
1374,-179665.26139882064
1375,-179672.90657367383
1376,-179644.00907491124
1377,-179432.4396996819
1378,-178997.0646357913
1379,-179007.40906115694
1380,-179665.26139882064
1381,-179672.42916876107
1382,-179642.98432539895
1383,-178009.6909031824
1384,-179328.75345891854
1385,-179008.69289219257
1386,-179665.26139882064
1387,-179671.8210424423
1388,-179641.692697934
1389,-178398.75833802603
1390,-179043.29837632403
1391,-178814.63055083563
1392,-179665.26139882064
1393,-179671.4702432006
1394,-179642.1322470516
1395,-179249.24675917687
1396,-179172.91549477124
1397,-179095.11247080434
1398,-179665.26139882064
1399,-179670.87203116738
1400,-179640.9813232478
1401,-179122.87909662497
1402,-178287.45182388692
1403,-178875.48310396832
1404,-179665.26139882064
1405,-179670.95194413458
1406,-179643.65327218987
1407,-179129.74256120727
1408,-178853.8731833887
1409,-178694.0204941178
1410,-179665.26139882064
1411,-179670.91617622785
1412,-179643.17022123345
1413,-179333.68058441087
1414,-179230.65412636084
1415,-178913.49065649256
1416,-179665.26139882064
1417,-179671.20774307253
1418,-179639.9350964426
1419,-179324.40560118432
1420,-178589.17827080964
1421,-178872.4722263005
1422,-179665.26139882064
1423,-179671.56046506125
1424,-179639.07419709206
1425,-179335.618897035
1426,-179159.4033248381
1427,-178975.8256392773
1428,-179665.26139882064
1429,-179671.84229731638
1430,-179639.5682159431
1431,-178923.40841709822
1432,-179145.83673293988
1433,-179129.08137671958
1434,-179665.26139882064
1435,-179671.89595959187
1436,-179639.6756544324
1437,-179059.8643961572
1438,-179048.46711671512
1439,-179151.70547366329
1440,-179665.26139882064
1441,-179671.82477201975
1442,-179642.14938405823
1443,-179130.53842787084
1444,-178866.7537616103
1445,-179213.2341899775
1446,-179665.26139882064
1447,-179671.98494215793
1448,-179644.02885808973
1449,-179067.46264435968
1450,-179009.9517892054
1451,-179281.32628285457
1452,-179665.26139882064
1453,-179671.86706336547
1454,-179643.5686332149
1455,-178981.62478048154
1456,-179161.54087440454
1457,-179116.44443918
1458,-179665.26139882064
1459,-179671.5376989309
1460,-179642.38711020222
1461,-179059.54407125054
1462,-179233.08200179524
1463,-179173.6317900236
1464,-179665.26139882064
1465,-179671.0667130235
1466,-179641.4700398863
1467,-178425.9211959799
1468,-179360.7190233611
1469,-179299.8750673763
1470,-179665.26139882064
1471,-179670.53763566268
1472,-179638.53208654665
1473,-177626.1331791816
1474,-179284.18965394056
1475,-179183.84509533667
1476,-179665.26139882064
1477,-179670.39664891895
1478,-179635.53828838826
1479,-178587.48849915937
1480,-178969.48979474002
1481,-179014.68239902324
1482,-179665.26139882064
1483,-179669.8446655019
1484,-179629.2726793557
1485,-178928.27807932722
1486,-179272.42432556767
1487,-179425.24454656817
1488,-179665.26139882064
1489,-179669.05314532545
1490,-179627.47180625264
1491,-179282.01967815575
1492,-179249.20151182194
1493,-179374.3016857872
1494,-179665.26139882064
1495,-179668.42150173947
1496,-179625.41356343954
1497,-179206.601677789
1498,-179330.43820862693
1499,-179365.94872562066
1500,-179665.26139882064
1501,-179668.20913237514
1502,-179624.01318874376
1503,-179393.68438252003
1504,-179330.07459319176
1505,-179360.60513800097
1506,-179665.26139882064
1507,-179668.02669535458
1508,-179627.50265563477
1509,-179409.366240202
1510,-179327.65987415143
1511,-179379.06177762465
1512,-179665.26139882064
1513,-179667.31463866445
1514,-179625.26397467352
1515,-179282.65132399785
1516,-179315.23385185705
1517,-179401.42279371247
1518,-179665.26139882064
1519,-179666.986172432
1520,-179623.04322483236
1521,-179341.50052862614
1522,-179357.07935861716
1523,-179426.59388995095
1524,-179665.26139882064
1525,-179666.49520085432
1526,-179618.0205958457
1527,-179411.1283568384
1528,-179344.65688062977
1529,-179426.93011928038
1530,-179665.26139882064
1531,-179665.40758579972
1532,-179613.390827221
1533,-179309.07311845158
1534,-179302.87946287796
1535,-179447.7631660574
1536,-179665.26139882064
1537,-179664.4256147618
1538,-179607.49475265917
1539,-179379.83773089922
1540,-179245.8421633758
1541,-179413.35580645988
1542,-179665.26139882064
1543,-179664.2114382388
1544,-179599.80695859157
1545,-179403.01736566136
1546,-179179.92666180813
1547,-179384.7301922362
1548,-179665.26139882064
1549,-179664.21201775104
1550,-179594.58243256426
1551,-179365.08031529826
1552,-179156.68383163822
1553,-179392.7433225469
1554,-179665.26139882064
1555,-179664.14716605665
1556,-179566.04303152396
1557,-179226.67554245616
1558,-179098.4801062275
1559,-179380.5529092448
1560,-179665.26139882064
1561,-179662.77211186578
1562,-179507.74987113365
1563,-179159.47520331922
1564,-179149.80408911238
1565,-178950.6400882441
1566,-179665.26139882064
1567,-179658.18831403347
1568,-179500.23699097364
1569,-179233.49484642106
1570,-179050.95948548891
1571,-179223.42185200172
1572,-179665.26139882064
1573,-179653.98739452456
1574,-179506.8145126093
1575,-179306.15193950036
1576,-179249.38196435446
1577,-179362.68642782466
1578,-179665.26139882064
1579,-179652.4318692772
1580,-179487.2883027745
1581,-179276.35224636388
1582,-179188.4903278337
1583,-179254.5562286542
1584,-179665.26139882064
1585,-179648.32540794084
1586,-179519.2201664895
1587,-179305.19431796894
1588,-179358.66041160002
1589,-179322.59728446454
1590,-179665.26139882064
1591,-179647.00850292845
1592,-179571.97976949092
1593,-179343.9622002847
1594,-179400.8881972413
1595,-179167.4261163755
1596,-179665.26139882064
1597,-179646.20323505197
1598,-179556.1570343801
1599,-179409.8362969943
1600,-179384.2253901755
1601,-179301.64906855096
1602,-179665.26139882064
1603,-179647.83083739743
1604,-179563.83358635515
1605,-179382.4833617573
1606,-179344.01168172076
1607,-179354.56902668002
1608,-179665.26139882064
1609,-179648.86437967102
1610,-179579.83322130225
1611,-179293.5495830791
1612,-179378.7883706214
1613,-179402.93629809245
1614,-179665.26139882064
1615,-179648.85221466565
1616,-179578.0662626661
1617,-179347.8717642455
1618,-179376.7011294494
1619,-179207.85575527986
1620,-179665.26139882064
1621,-179648.18065472812
1622,-179432.5007918735
1623,-179280.28209537268
1624,-179372.69249924232
1625,-179333.0886297447
1626,-179665.26139882064
1627,-179647.2101582831
1628,-179577.55771907547
1629,-179246.9398723794
1630,-179361.22238253916
1631,-179314.42108153724
1632,-179665.26139882064
1633,-179646.7221552104
1634,-179503.35272486336
1635,-179340.6909390994
1636,-179300.84650084245
1637,-179374.6557603658
1638,-179665.26139882064
1639,-179647.57537842012
1640,-179570.10877261873
1641,-179313.40791120197
1642,-179248.805373015
1643,-179305.82260042478
1644,-179665.26139882064
1645,-179649.5736240665
1646,-179563.25408357193
1647,-179265.9050302596
1648,-179358.82818898684
1649,-179397.278558236
1650,-179665.26139882064
1651,-179650.89398594608
1652,-179560.30837281892
1653,-179369.28878549574
1654,-179367.33617349694
1655,-179455.1352407309
1656,-179665.26139882064
1657,-179652.80600909528
1658,-179541.34272168932
1659,-179239.76484849353
1660,-179359.05660851492
1661,-179454.39446309552
1662,-179665.26139882064
1663,-179654.40254427452
1664,-179483.7925834427
1665,-179026.56708707643
1666,-179422.53201037156
1667,-179439.77563092113
1668,-179665.26139882064
1669,-179655.75404195127
1670,-178514.7212865776
1671,-179155.04152075652
1672,-179428.01123706845
1673,-179434.5982229756
1674,-179665.26139882064
1675,-179656.62802674866
1676,-179141.60049707393
1677,-179107.3897642791
1678,-179375.85868979438
1679,-179388.75618548153
1680,-179665.26139882064
1681,-179657.60937303829
1682,-179091.06342217533
1683,-179096.49743952483
1684,-179244.09265318478
1685,-179385.5752542937
1686,-179665.26139882064
1687,-179658.41258163823
1688,-179302.50780517506
1689,-179174.6003609033
1690,-179320.33960739957
1691,-179378.41189640536
1692,-179665.26139882064
1693,-179659.57197840247
1694,-179413.18830262971
1695,-179354.96775640082
1696,-179328.16818888183
1697,-179402.24151634105
1698,-179665.26139882064
1699,-179660.11406573997
1700,-179416.854434317
1701,-179049.84315491482
1702,-179359.7848224155
1703,-179395.21204042295
1704,-179665.26139882064
1705,-179660.61598379406
1706,-179387.93768881183
1707,-179044.9153540037
1708,-179391.9999040136
1709,-179349.76059340607
1710,-179665.26139882064
1711,-179659.06389422473
1712,-179217.70192355503
1713,-178818.28437365507
1714,-179373.11939695824
1715,-179349.62285666406
1716,-179665.26139882064
1717,-179656.83197307575
1718,-178917.5266578107
1719,-177265.4987210508
1720,-179363.67727247506
1721,-179310.60695962395
1722,-179665.26139882064
1723,-179658.89330565667
1724,-178709.7360066945
1725,-178732.32143564583
1726,-179259.95084061744
1727,-179436.1650013352
1728,-179665.26139882064
1729,-179658.59072624205
1730,-179244.10161716363
1731,-179138.94750868558
1732,-179380.41386567097
1733,-179426.5747263681
1734,-179665.26139882064
1735,-179658.14357793477
1736,-179398.64078273444
1737,-179060.36486636708
1738,-179414.62777183342
1739,-179445.7594760693
1740,-179665.26139882064
1741,-179659.6073835076
1742,-179396.4798311862
1743,-179328.547493925
1744,-179412.60149449029
1745,-179367.4107403369
1746,-179665.26139882064
1747,-179658.4807586311
1748,-179384.52208049467
1749,-179283.89676186105
1750,-179383.68597234954
1751,-179366.0396315633
1752,-179665.26139882064
1753,-179654.71799212828
1754,-179313.33056561972
1755,-179005.41595496636
1756,-179352.51824901218
1757,-179269.4599012471
1758,-179665.26139882064
1759,-179650.14450549945
1760,-179317.79659683106
1761,-179183.28318045396
1762,-179358.85420033662
1763,-179362.7906307241
1764,-179665.26139882064
1765,-179648.04043041114
1766,-179311.1307612289
1767,-179188.0243465511
1768,-179405.5750666334
1769,-179318.98204730416
1770,-179665.26139882064
1771,-179648.00509573316
1772,-179349.67007053705
1773,-179338.0108275236
1774,-179366.82737316668
1775,-179377.40401481697
1776,-179665.26139882064
1777,-179650.05895120447
1778,-179318.0038291066
1779,-179301.16029401333
1780,-179366.7755419309
1781,-179245.0486679544
1782,-179665.26139882064
1783,-179652.58385062678
1784,-179417.6499986529
1785,-179175.2061576249
1786,-179440.7269166291
1787,-179337.69007035164
1788,-179665.26139882064
1789,-179654.97980639324
1790,-179402.28529833737
1791,-179122.46843145677
1792,-179458.738855989
1793,-179381.51742758116
1794,-179665.26139882064
1795,-179655.3761948453
1796,-179246.31755267523
1797,-179236.92818801405
1798,-179400.87119679473
1799,-179378.52754582677
1800,-179665.26139882064
1801,-179653.6397339803
1802,-179208.05678445875
1803,-179176.96481511765
1804,-179326.85943586007
1805,-179370.86132972632
1806,-179665.26139882064
1807,-179654.3185898122
1808,-179376.3965291167
1809,-179315.2789781618
1810,-179400.72530589922
1811,-179410.20304004604
1812,-179665.26139882064
1813,-179655.60252731552
1814,-179350.6750833623
1815,-179265.6912672182
1816,-179420.6282535976
1817,-179397.25441744205
1818,-179665.26139882064
1819,-179654.46868897654
1820,-179304.67936656432
1821,-179120.2926401876
1822,-179449.30236468124
1823,-179416.65135224088
1824,-179665.26139882064
1825,-179653.405050781
1826,-179337.23232239537
1827,-179195.3071756264
1828,-179424.19706622072
1829,-179371.74777769836
1830,-179665.26139882064
1831,-179653.43235269142
1832,-179284.29730371202
1833,-179165.43618243394
1834,-179413.19925747043
1835,-179412.14296241972
1836,-179665.26139882064
1837,-179651.63093567698
1838,-179341.65744802347
1839,-179127.4178810492
1840,-179418.0634106905
1841,-179418.30981803683
1842,-179665.26139882064
1843,-179650.82612649293
1844,-179380.2824355889
1845,-179238.16559106935
1846,-179359.65112589393
1847,-179402.70279090662
1848,-179665.26139882064
1849,-179650.62022063526
1850,-179368.34728040127
1851,-179351.62875172307
1852,-179344.31524821278
1853,-179400.846231072
1854,-179665.26139882064
1855,-179649.5061835647
1856,-179288.8814479688
1857,-179325.9609729248
1858,-179402.12237127355
1859,-179395.5906697195
1860,-179665.26139882064
1861,-179646.24073551115
1862,-179119.15966924958
1863,-179217.31690736103
1864,-179428.73099900654
