evaluation_pathway,evaluation_frame_index,path_iteration,image_index,reference_split,soap_reference_frame_index,soap_reference_cr_index,soap_cosine_distance,rmsd_reference_frame_index,rmsd_reference_cr_index,cr_local_species_rmsd_A,exact_global_fingerprint_match,exact_reference_frame_indices,exact_local_fingerprint_match,exact_local_reference_centers
1-6,346,70,2,train,1097,81,0.00043016235919235424,156,80,2.705917582550922,False,[],False,[]
1-6,347,70,3,train,1620,80,0.003295062618430822,,,,False,[],False,[]
1-6,348,70,4,train,980,80,0.0073853569014412646,,,,False,[],False,[]
1-6,349,70,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,350,71,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,351,71,2,train,1097,81,0.00041101563193390867,156,80,2.705783899684614,False,[],False,[]
1-6,352,71,3,train,1620,80,0.0032629257453906657,,,,False,[],False,[]
1-6,353,71,4,train,980,80,0.0073967406692099225,,,,False,[],False,[]
1-6,354,71,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,355,72,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,356,72,2,train,1097,81,0.0004045232664801057,156,80,2.705739557870376,False,[],False,[]
1-6,357,72,3,train,1620,80,0.0032518909043074418,,,,False,[],False,[]
1-6,358,72,4,train,980,80,0.007400951712892678,,,,False,[],False,[]
1-6,359,72,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,360,73,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,361,73,2,train,1097,81,0.0004026116165095628,156,80,2.7057239955103296,False,[],False,[]
1-6,362,73,3,train,1620,80,0.003248615713657532,,,,False,[],False,[]
1-6,363,73,4,train,980,80,0.00740239909210938,,,,False,[],False,[]
1-6,364,73,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,365,74,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,366,74,2,train,1097,81,0.0004000364979157567,839,80,2.70596963874738,False,[],False,[]
1-6,367,74,3,train,1620,80,0.003243953684077372,,,,False,[],False,[]
1-6,368,74,4,train,980,80,0.007404587349661318,,,,False,[],False,[]
1-6,369,74,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,370,75,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,371,75,2,train,1097,81,0.00039475873191308075,839,80,2.7058971605746027,False,[],False,[]
1-6,372,75,3,train,1620,80,0.003234473366868995,,,,False,[],False,[]
1-6,373,75,4,train,980,80,0.0074093799415604344,,,,False,[],False,[]
1-6,374,75,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,375,76,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,376,76,2,train,1097,81,0.0003787352191074733,839,80,2.7056820825542474,False,[],False,[]
1-6,377,76,3,train,1620,80,0.003205089055193011,,,,False,[],False,[]
1-6,378,76,4,train,980,80,0.007424821209861543,,,,False,[],False,[]
1-6,379,76,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,380,77,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,381,77,2,train,1097,81,0.00033123851204941435,839,80,2.705140001156494,False,[],False,[]
1-6,382,77,3,train,1620,80,0.003111558469609532,,,,False,[],False,[]
1-6,383,77,4,train,980,80,0.007477981407890799,,,,False,[],False,[]
1-6,384,77,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,385,78,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,386,78,2,train,1097,81,0.00030319548174273514,,,,False,[],False,[]
1-6,387,78,3,train,1514,80,0.0030490944351335703,,,,False,[],False,[]
1-6,388,78,4,train,980,80,0.007517016213448358,,,,False,[],False,[]
1-6,389,78,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,390,79,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,391,79,2,train,1097,81,0.00029174276421550793,,,,False,[],False,[]
1-6,392,79,3,train,1514,80,0.0030206876576595043,,,,False,[],False,[]
1-6,393,79,4,train,980,80,0.0075358533683577145,,,,False,[],False,[]
1-6,394,79,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,395,80,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,396,80,2,train,1097,81,0.00028860230035188117,,,,False,[],False,[]
1-6,397,80,3,train,1514,80,0.0030120880592503507,,,,False,[],False,[]
1-6,398,80,4,train,980,80,0.007541896265061521,,,,False,[],False,[]
1-6,399,80,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,400,81,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,401,81,2,train,1097,81,0.00028797082839071564,,,,False,[],False,[]
1-6,402,81,3,train,1514,80,0.003009750583473303,,,,False,[],False,[]
1-6,403,81,4,train,980,80,0.007543752805900805,,,,False,[],False,[]
1-6,404,81,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,405,82,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,406,82,2,train,1097,81,0.00028736674676088647,,,,False,[],False,[]
1-6,407,82,3,train,1514,80,0.0030065043571174677,,,,False,[],False,[]
1-6,408,82,4,train,980,80,0.007546470937529026,,,,False,[],False,[]
1-6,409,82,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,410,83,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,411,83,2,train,1097,81,0.0002861687701889437,,,,False,[],False,[]
1-6,412,83,3,train,1514,80,0.0029993611595320324,,,,False,[],False,[]
1-6,413,83,4,train,980,80,0.0075528081291925675,,,,False,[],False,[]
1-6,414,83,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,415,84,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,416,84,2,train,1097,81,0.00028339558351975214,,,,False,[],False,[]
1-6,417,84,3,train,1514,80,0.0029756829447811217,,,,False,[],False,[]
1-6,418,84,4,train,980,80,0.007574511876385692,,,,False,[],False,[]
1-6,419,84,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,420,85,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,421,85,2,train,1097,81,0.0002792569268363909,,,,False,[],False,[]
1-6,422,85,3,train,1514,80,0.0029018260515192296,,,,False,[],False,[]
1-6,423,85,4,train,980,80,0.007647922249519157,,,,False,[],False,[]
1-6,424,85,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,425,86,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,426,86,2,train,1097,81,0.0002803614941000454,,,,False,[],False,[]
1-6,427,86,3,train,1514,80,0.0028578249577210224,,,,False,[],False,[]
1-6,428,86,4,train,980,80,0.007696016155296359,,,,False,[],False,[]
1-6,429,86,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,430,87,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,431,87,2,train,1097,81,0.0002817653481889115,,,,False,[],False,[]
1-6,432,87,3,train,1514,80,0.0028402609242281773,,,,False,[],False,[]
1-6,433,87,4,train,980,80,0.00771588779322796,,,,False,[],False,[]
1-6,434,87,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,435,88,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,436,88,2,train,1097,81,0.00028246641145612816,,,,False,[],False,[]
1-6,437,88,3,train,1514,80,0.002834899686093073,,,,False,[],False,[]
1-6,438,88,4,train,980,80,0.007721672102654176,,,,False,[],False,[]
1-6,439,88,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,440,89,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,441,89,2,train,1097,81,0.00028291093782262244,,,,False,[],False,[]
1-6,442,89,3,train,1514,80,0.002832908153881153,,,,False,[],False,[]
1-6,443,89,4,train,980,80,0.007723450268773524,,,,False,[],False,[]
1-6,444,89,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,445,90,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,446,90,2,train,1097,81,0.00028386140891556444,,,,False,[],False,[]
1-6,447,90,3,train,1514,80,0.002829272455932008,,,,False,[],False,[]
1-6,448,90,4,train,980,80,0.007726345672669055,,,,False,[],False,[]
1-6,449,90,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,450,91,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,451,91,2,train,1097,81,0.0002866160177448229,,,,False,[],False,[]
1-6,452,91,3,train,1514,80,0.0028195246997233525,,,,False,[],False,[]
1-6,453,91,4,train,980,80,0.007733960374059601,,,,False,[],False,[]
1-6,454,91,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,455,92,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,456,92,2,train,1097,81,0.0002978348103921391,,,,False,[],False,[]
1-6,457,92,3,train,1514,80,0.002784126139495413,,,,False,[],False,[]
1-6,458,92,4,train,980,80,0.007762519413754054,,,,False,[],False,[]
1-6,459,92,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,460,93,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,461,93,2,train,1097,81,0.00033983208244348084,,,,False,[],False,[]
1-6,462,93,3,train,1514,80,0.002676096408277928,,,,False,[],False,[]
1-6,463,93,4,train,980,80,0.007861896712765937,,,,False,[],False,[]
1-6,464,93,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,465,94,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,466,94,2,train,1097,81,0.0003697873985072375,,,,False,[],False,[]
1-6,467,94,3,train,1514,80,0.0026163681566607755,,,,False,[],False,[]
1-6,468,94,4,train,980,80,0.007926344818467546,,,,False,[],False,[]
1-6,469,94,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,470,95,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,471,95,2,train,1097,81,0.000382033136829274,,,,False,[],False,[]
1-6,472,95,3,train,1514,80,0.0025948097636299128,,,,False,[],False,[]
1-6,473,95,4,train,980,80,0.007951733459629517,,,,False,[],False,[]
1-6,474,95,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,475,96,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,476,96,2,train,1097,81,0.00038550705800510787,,,,False,[],False,[]
1-6,477,96,3,train,1514,80,0.0025889995041079583,,,,False,[],False,[]
1-6,478,96,4,train,980,80,0.00795894609889114,,,,False,[],False,[]
1-6,479,96,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,480,97,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,481,97,2,train,1097,81,0.00038665181889485645,,,,False,[],False,[]
1-6,482,97,3,train,1514,80,0.00258716400582526,,,,False,[],False,[]
1-6,483,97,4,train,980,80,0.007961418008765264,,,,False,[],False,[]
1-6,484,97,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,485,98,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,486,98,2,train,1097,81,0.0003886191326493149,,,,False,[],False,[]
1-6,487,98,3,train,1514,80,0.0025840147919733436,,,,False,[],False,[]
1-6,488,98,4,train,980,80,0.007965711441316303,,,,False,[],False,[]
1-6,489,98,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,490,99,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,491,99,2,train,1097,81,0.0003939766739465833,,,,False,[],False,[]
1-6,492,99,3,train,1514,80,0.0025755017611310826,,,,False,[],False,[]
1-6,493,99,4,train,980,80,0.0079775042193595,,,,False,[],False,[]
1-6,494,99,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,495,100,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,496,100,2,train,1097,81,0.00041550324608197187,,,,False,[],False,[]
1-6,497,100,3,train,1514,80,0.0025431497103769463,,,,False,[],False,[]
1-6,498,100,4,train,980,80,0.008024564809919976,,,,False,[],False,[]
1-6,499,100,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,500,101,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,501,101,2,train,983,81,0.00048743310501286885,,,,False,[],False,[]
1-6,502,101,3,train,1514,80,0.0024493022504314954,,,,False,[],False,[]
1-6,503,101,4,train,980,80,0.00817803438439868,,,,False,[],False,[]
1-6,504,101,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,505,102,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,506,102,2,train,983,81,0.0005327003112242101,,,,False,[],False,[]
1-6,507,102,3,train,1514,80,0.0023993817124216,,,,False,[],False,[]
1-6,508,102,4,train,980,80,0.008271652536220864,,,,False,[],False,[]
1-6,509,102,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,510,103,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,511,103,2,train,983,81,0.0005497462133674524,,,,False,[],False,[]
1-6,512,103,3,train,1514,80,0.002382067473774563,,,,False,[],False,[]
1-6,513,103,4,train,980,80,0.008306849598468613,,,,False,[],False,[]
1-6,514,103,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,515,104,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,516,104,2,train,983,81,0.0005540695699959297,,,,False,[],False,[]
1-6,517,104,3,train,1514,80,0.002377693307158979,,,,False,[],False,[]
1-6,518,104,4,train,980,80,0.008316192455767535,,,,False,[],False,[]
1-6,519,104,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,520,105,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,521,105,2,train,983,81,0.0005553953516694854,,,,False,[],False,[]
1-6,522,105,3,train,1514,80,0.0023762919084810985,,,,False,[],False,[]
1-6,523,105,4,train,980,80,0.008319522355998532,,,,False,[],False,[]
1-6,524,105,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,525,106,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,526,106,2,train,983,81,0.0005576154721856907,,,,False,[],False,[]
1-6,527,106,3,train,1514,80,0.002373857256465439,,,,False,[],False,[]
1-6,528,106,4,train,980,80,0.008325388732061123,,,,False,[],False,[]
1-6,529,106,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,530,107,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,531,107,2,train,983,81,0.0005638519250589225,,,,False,[],False,[]
1-6,532,107,3,train,1514,80,0.002366895423287385,,,,False,[],False,[]
1-6,533,107,4,train,980,80,0.008342753393833058,,,,False,[],False,[]
1-6,534,107,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,535,108,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,536,108,2,train,983,81,0.0005893451454864751,,,,False,[],False,[]
1-6,537,108,3,train,1514,80,0.002339378243154888,,,,False,[],False,[]
1-6,538,108,4,train,980,80,0.008414204481493215,,,,False,[],False,[]
1-6,539,108,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-6,540,109,1,train,662,80,0.00036302195795756553,,,,False,[],False,[]
1-6,541,109,2,train,983,81,0.0006625945489259211,,,,False,[],False,[]
1-6,542,109,3,train,546,80,0.002266927294404919,,,,False,[],False,[]
1-6,543,109,4,train,980,80,0.008618330850243772,,,,False,[],False,[]
1-6,544,109,5,train,980,80,0.0073445726743749384,,,,False,[],False,[]
1-7,0,1,1,train,662,80,0.0003529844242131652,,,,False,[],False,[]
1-7,1,1,2,train,1625,80,0.0008289127410834318,,,,False,[],False,[]
1-7,2,1,3,train,546,80,0.004755037710453713,,,,False,[],False,[]
1-7,3,1,4,train,980,80,0.004873691550649761,,,,False,[],False,[]
1-7,4,1,5,train,980,80,0.007597765986701366,,,,False,[],False,[]
1-7,5,2,1,train,662,80,0.0003529844242131652,,,,False,[],False,[]
1-7,6,2,2,train,839,80,0.0010255851423740525,553,80,1.248727476044936,False,[],False,[]
1-7,7,2,3,train,546,80,0.004810864051906338,,,,False,[],False,[]
1-7,8,2,4,train,980,80,0.004869216483686989,,,,False,[],False,[]
1-7,9,2,5,train,980,80,0.007597765986701366,,,,False,[],False,[]
1-7,10,3,1,train,662,80,0.0003529844242131652,,,,False,[],False,[]
1-7,11,3,2,train,156,80,0.0013696156168723217,490,80,2.0581670396700438,False,[],False,[]
1-7,12,3,3,train,546,80,0.004880161546246153,,,,False,[],False,[]
1-7,13,3,4,train,980,80,0.004871416961162667,,,,False,[],False,[]
1-7,14,3,5,train,980,80,0.007597765986701366,,,,False,[],False,[]
1-7,15,4,1,train,662,80,0.0003529844242131652,,,,False,[],False,[]
1-7,16,4,2,train,156,80,0.0012759668056241402,490,80,2.0602459812186513,False,[],False,[]
1-7,17,4,3,train,546,80,0.0048648664215908966,,,,False,[],False,[]
1-7,18,4,4,train,980,80,0.004870697390863099,,,,False,[],False,[]
1-7,19,4,5,train,980,80,0.007597765986701366,,,,False,[],False,[]
1-7,20,5,1,train,662,80,0.0003529844242131652,,,,False,[],False,[]
1-7,21,5,2,train,156,80,0.0012844672074582286,490,80,2.0600225341049065,False,[],False,[]
1-7,22,5,3,train,546,80,0.0048665316497082944,,,,False,[],False,[]
1-7,23,5,4,train,980,80,0.004871176195671234,,,,False,[],False,[]
1-7,24,5,5,train,980,80,0.007597765986701366,,,,False,[],False,[]
1-7,25,6,1,train,662,80,0.0003529844242131652,,,,False,[],False,[]
1-7,26,6,2,train,156,80,0.0012837029005176026,490,80,2.0600357271889003,False,[],False,[]
1-7,27,6,3,train,546,80,0.004866613016023313,,,,False,[],False,[]
1-7,28,6,4,train,980,80,0.00487161100164446,,,,False,[],False,[]
1-7,29,6,5,train,980,80,0.007597765986701366,,,,False,[],False,[]
1-7,30,7,1,train,662,80,0.0003529844242131652,,,,False,[],False,[]
1-7,31,7,2,train,156,80,0.0012619665601476537,490,80,2.060441612986333,False,[],False,[]
1-7,32,7,3,train,546,80,0.0048683256205898084,,,,False,[],False,[]
1-7,33,7,4,train,980,80,0.004885699358476714,,,,False,[],False,[]
1-7,34,7,5,train,980,80,0.007597765986701366,,,,False,[],False,[]
1-7,35,8,1,train,662,80,0.0003529844242131652,,,,False,[],False,[]
1-7,36,8,2,train,156,80,0.0011630099686599227,553,80,1.21487870113953,False,[],False,[]
1-7,37,8,3,train,1109,80,0.004770890999932997,,,,False,[],False,[]
1-7,38,8,4,train,980,80,0.005145232837789893,,,,False,[],False,[]
1-7,39,8,5,train,980,80,0.007597765986701366,,,,False,[],False,[]
1-7,40,9,1,train,662,80,0.0003529844242131652,,,,False,[],False,[]
1-7,41,9,2,train,156,80,0.001163291239549391,553,80,1.2150410885602043,False,[],False,[]
1-7,42,9,3,train,1109,80,0.004772268698461146,,,,False,[],False,[]
1-7,43,9,4,train,980,80,0.0051451384098430974,,,,False,[],False,[]
1-7,44,9,5,train,980,80,0.007597765986701366,,,,False,[],False,[]
1-7,45,10,1,train,662,80,0.0003529844242131652,,,,False,[],False,[]
1-7,46,10,2,train,156,80,0.0011619876358709424,553,80,1.2166122632063638,False,[],False,[]
1-7,47,10,3,train,1109,80,0.004778103378999754,,,,False,[],False,[]
1-7,48,10,4,train,980,80,0.005133321745383057,,,,False,[],False,[]
1-7,49,10,5,train,980,80,0.007597765986701366,,,,False,[],False,[]
1-7,50,11,1,train,662,80,0.0003529844242131652,,,,False,[],False,[]
1-7,51,11,2,train,156,80,0.0013070204069145497,490,80,2.0589582568433076,False,[],False,[]
1-7,52,11,3,train,546,80,0.004871601310089568,,,,False,[],False,[]
1-7,53,11,4,train,980,80,0.004872059256064043,,,,False,[],False,[]
1-7,54,11,5,train,980,80,0.007597765986701366,,,,False,[],False,[]
1-7,55,12,1,train,662,80,0.0003529844242131652,,,,False,[],False,[]
1-7,56,12,2,train,156,80,0.0012896664126369473,490,80,2.059234773471353,False,[],False,[]
1-7,57,12,3,train,546,80,0.00487201167219764,,,,False,[],False,[]
1-7,58,12,4,train,980,80,0.004882407229715446,,,,False,[],False,[]
1-7,59,12,5,train,980,80,0.007597765986701366,,,,False,[],False,[]
1-7,60,13,1,train,662,80,0.0003529844242131652,,,,False,[],False,[]
1-7,61,13,2,train,156,80,0.0012892178682621935,490,80,2.059248082191678,False,[],False,[]
1-7,62,13,3,train,546,80,0.004872898312871743,,,,False,[],False,[]
1-7,63,13,4,train,980,80,0.004883073573577645,,,,False,[],False,[]
1-7,64,13,5,train,980,80,0.007597765986701366,,,,False,[],False,[]
1-7,65,14,1,train,662,80,0.0003529844242131652,,,,False,[],False,[]
1-7,66,14,2,train,156,80,0.0012465022725662855,,,,False,[],False,[]
1-7,67,14,3,train,546,80,0.005011306506074287,,,,False,[],False,[]
1-7,68,14,4,train,980,80,0.005044285638656554,,,,False,[],False,[]
1-7,69,14,5,train,980,80,0.007597765986701366,,,,False,[],False,[]
1-7,70,15,1,train,662,80,0.0003529844242131652,,,,False,[],False,[]
1-7,71,15,2,train,156,80,0.0012489339468245708,553,80,1.2447866295971661,False,[],False,[]
1-7,72,15,3,train,546,80,0.005020718972809313,,,,False,[],False,[]
1-7,73,15,4,train,980,80,0.0050649491866221474,,,,False,[],False,[]
1-7,74,15,5,train,980,80,0.007597765986701366,,,,False,[],False,[]
1-7,75,16,1,train,662,80,0.0003529844242131652,,,,False,[],False,[]
1-7,76,16,2,train,156,80,0.0012519477627920272,553,80,1.2443473275473607,False,[],False,[]
1-7,77,16,3,train,546,80,0.005022191053043246,,,,False,[],False,[]
1-7,78,16,4,train,980,80,0.005072087575288986,,,,False,[],False,[]
